event_id,_time,host,user,task_name,task_command,schedule,action,source_process,source_process_id,classification,note
TASK-01068,2026-08-05T05:37:18Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,2056,benign,approved scheduled task
TASK-00408,2026-08-05T06:00:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,13451,benign,approved scheduled task
TASK-00819,2026-08-05T06:36:38Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14657,benign,approved scheduled task
TASK-00986,2026-08-05T06:39:47Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,13747,benign,approved scheduled task
TASK-00146,2026-08-05T06:52:40Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,13131,benign,approved scheduled task
TASK-01273,2026-08-05T06:55:52Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,2930,benign,approved scheduled task
TASK-00365,2026-08-05T06:56:57Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,5103,benign,approved scheduled task
TASK-01487,2026-08-05T07:00:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,14787,benign,approved scheduled task
TASK-01427,2026-08-05T07:25:13Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,14888,benign,approved scheduled task
TASK-01398,2026-08-05T07:36:10Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,2762,benign,approved scheduled task
TASK-01402,2026-08-05T07:42:59Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,4537,benign,approved scheduled task
TASK-00852,2026-08-05T07:43:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5866,benign,approved scheduled task
TASK-00629,2026-08-05T07:46:53Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,5538,benign,approved scheduled task
TASK-01343,2026-08-05T07:46:59Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,9712,benign,approved scheduled task
TASK-00350,2026-08-05T07:56:10Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,9231,benign,approved scheduled task
TASK-00447,2026-08-05T08:13:07Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7440,benign,approved scheduled task
TASK-00879,2026-08-05T08:14:09Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,7828,benign,approved scheduled task
TASK-01230,2026-08-05T08:18:22Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,11865,benign,approved scheduled task
TASK-00791,2026-08-05T08:18:23Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5325,benign,approved scheduled task
TASK-01030,2026-08-05T08:20:22Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,2898,benign,approved scheduled task
TASK-01479,2026-08-05T08:20:28Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7583,benign,approved scheduled task
TASK-00978,2026-08-05T08:24:45Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11165,benign,approved scheduled task
TASK-00369,2026-08-05T08:29:05Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,3216,benign,approved scheduled task
TASK-00323,2026-08-05T08:31:18Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,10932,benign,approved scheduled task
TASK-00148,2026-08-05T08:33:24Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,9999,benign,approved scheduled task
TASK-01451,2026-08-05T08:34:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8595,benign,approved scheduled task
TASK-01112,2026-08-05T08:47:05Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13157,benign,approved scheduled task
TASK-01356,2026-08-05T08:47:14Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13880,benign,approved scheduled task
TASK-00002,2026-08-05T08:47:21Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,1792,benign,approved scheduled task
TASK-01165,2026-08-05T08:48:52Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,8846,benign,approved scheduled task
TASK-00207,2026-08-05T09:01:57Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8267,benign,approved scheduled task
TASK-01129,2026-08-05T09:11:52Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11209,benign,approved scheduled task
TASK-00080,2026-08-05T09:17:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,7831,benign,approved scheduled task
TASK-00953,2026-08-05T09:25:25Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,6717,benign,approved scheduled task
TASK-00490,2026-08-05T09:25:37Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,7307,benign,approved scheduled task
TASK-01005,2026-08-05T09:40:01Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,7609,benign,approved scheduled task
TASK-00759,2026-08-05T09:47:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,11119,benign,approved scheduled task
TASK-00808,2026-08-05T09:49:07Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12948,benign,approved scheduled task
TASK-01213,2026-08-05T09:53:59Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14207,benign,approved scheduled task
TASK-00404,2026-08-05T10:00:22Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9058,benign,approved scheduled task
TASK-01128,2026-08-05T10:07:02Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6607,benign,approved scheduled task
TASK-00036,2026-08-05T10:17:30Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,11124,benign,approved scheduled task
TASK-00487,2026-08-05T10:33:52Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11809,benign,approved scheduled task
TASK-00161,2026-08-05T10:46:01Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,3441,benign,approved scheduled task
TASK-01473,2026-08-05T10:48:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,14398,benign,approved scheduled task
TASK-00513,2026-08-05T11:05:25Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6389,benign,approved scheduled task
TASK-00046,2026-08-05T11:05:35Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5418,benign,approved scheduled task
TASK-00379,2026-08-05T11:09:01Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,1642,benign,approved scheduled task
TASK-00877,2026-08-05T11:15:46Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,14570,benign,approved scheduled task
TASK-01041,2026-08-05T11:16:01Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12371,benign,approved scheduled task
TASK-01009,2026-08-05T11:16:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,5530,benign,approved scheduled task
TASK-00021,2026-08-05T11:16:22Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,6586,benign,approved scheduled task
TASK-00223,2026-08-05T11:27:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,2092,benign,approved scheduled task
TASK-01117,2026-08-05T11:30:23Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8899,benign,approved scheduled task
TASK-01214,2026-08-05T11:40:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6416,benign,approved scheduled task
TASK-00266,2026-08-05T11:43:57Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,5110,benign,approved scheduled task
TASK-00591,2026-08-05T11:53:55Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,2497,benign,approved scheduled task
TASK-01177,2026-08-05T11:55:00Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8554,benign,approved scheduled task
TASK-01278,2026-08-05T12:03:24Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,5185,benign,approved scheduled task
TASK-00596,2026-08-05T12:04:49Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,10709,benign,approved scheduled task
TASK-00253,2026-08-05T12:06:18Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11830,benign,approved scheduled task
TASK-01125,2026-08-05T12:13:17Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8962,benign,approved scheduled task
TASK-00643,2026-08-05T12:16:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,3605,benign,approved scheduled task
TASK-01095,2026-08-05T12:26:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8161,benign,approved scheduled task
TASK-00137,2026-08-05T12:33:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,5442,benign,approved scheduled task
TASK-00933,2026-08-05T12:40:52Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,2794,benign,approved scheduled task
TASK-01481,2026-08-05T12:51:26Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,13066,benign,approved scheduled task
TASK-00712,2026-08-05T12:59:21Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,1490,benign,approved scheduled task
TASK-00658,2026-08-05T13:00:37Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7625,benign,approved scheduled task
TASK-00282,2026-08-05T13:00:45Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,9597,benign,approved scheduled task
TASK-00930,2026-08-05T13:03:10Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,10330,benign,approved scheduled task
TASK-00070,2026-08-05T13:06:15Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,10094,benign,approved scheduled task
TASK-00538,2026-08-05T13:06:33Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,3560,benign,approved scheduled task
TASK-00239,2026-08-05T13:10:32Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,5818,benign,approved scheduled task
TASK-01482,2026-08-05T13:13:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,6887,benign,approved scheduled task
TASK-00363,2026-08-05T13:19:16Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,6492,benign,approved scheduled task
TASK-00707,2026-08-05T13:19:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,13888,benign,approved scheduled task
TASK-01110,2026-08-05T13:52:47Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,11783,benign,approved scheduled task
TASK-01384,2026-08-05T13:54:36Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,1077,benign,approved scheduled task
TASK-01297,2026-08-05T13:56:01Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,14956,benign,approved scheduled task
TASK-00478,2026-08-05T14:00:36Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,9356,benign,approved scheduled task
TASK-00875,2026-08-05T14:01:47Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,4824,benign,approved scheduled task
TASK-01253,2026-08-05T14:05:31Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,4096,benign,approved scheduled task
TASK-00216,2026-08-05T14:13:59Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,10114,benign,approved scheduled task
TASK-00151,2026-08-05T14:15:33Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,6295,benign,approved scheduled task
TASK-01408,2026-08-05T14:18:58Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,2508,benign,approved scheduled task
TASK-00433,2026-08-05T14:23:12Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5294,benign,approved scheduled task
TASK-00489,2026-08-05T14:40:32Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,12512,benign,approved scheduled task
TASK-01385,2026-08-05T14:51:12Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9053,benign,approved scheduled task
TASK-00948,2026-08-05T14:56:44Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,2287,benign,approved scheduled task
TASK-01328,2026-08-05T14:57:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,3638,benign,approved scheduled task
TASK-00823,2026-08-05T15:11:17Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,1550,benign,approved scheduled task
TASK-01202,2026-08-05T15:15:03Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14828,benign,approved scheduled task
TASK-00085,2026-08-05T15:37:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,13105,benign,approved scheduled task
TASK-00479,2026-08-05T15:41:32Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9187,benign,approved scheduled task
TASK-00442,2026-08-05T15:46:20Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,6024,benign,approved scheduled task
TASK-01251,2026-08-05T15:48:01Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6032,benign,approved scheduled task
TASK-01439,2026-08-05T15:49:16Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,11193,benign,approved scheduled task
TASK-01201,2026-08-05T15:59:46Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,7018,benign,approved scheduled task
TASK-00124,2026-08-05T16:07:26Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,4765,benign,approved scheduled task
TASK-00524,2026-08-05T16:15:45Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,9297,benign,approved scheduled task
TASK-00167,2026-08-05T16:17:39Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,2923,benign,approved scheduled task
TASK-01108,2026-08-05T16:30:33Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8361,benign,approved scheduled task
TASK-01284,2026-08-05T16:42:30Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,13745,benign,approved scheduled task
TASK-00486,2026-08-05T16:43:22Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12625,benign,approved scheduled task
TASK-00845,2026-08-05T16:48:50Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,5153,benign,approved scheduled task
TASK-00176,2026-08-05T16:50:45Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,7845,benign,approved scheduled task
TASK-01299,2026-08-05T17:18:52Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,13325,benign,approved scheduled task
TASK-00918,2026-08-05T17:20:45Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,4912,benign,approved scheduled task
TASK-00913,2026-08-05T17:28:57Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,10370,benign,approved scheduled task
TASK-01256,2026-08-05T17:39:04Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3501,benign,approved scheduled task
TASK-01182,2026-08-05T17:46:56Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,10837,benign,approved scheduled task
TASK-00386,2026-08-05T17:51:22Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12328,benign,approved scheduled task
TASK-01472,2026-08-05T17:54:33Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,7954,benign,approved scheduled task
TASK-00733,2026-08-05T18:08:13Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,12046,benign,approved scheduled task
TASK-00263,2026-08-05T18:09:00Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,4973,benign,approved scheduled task
TASK-01293,2026-08-05T18:19:44Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,1336,benign,approved scheduled task
TASK-01026,2026-08-05T18:28:45Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,2536,benign,approved scheduled task
TASK-00296,2026-08-05T19:00:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,2176,benign,approved scheduled task
TASK-00681,2026-08-05T19:14:05Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8804,benign,approved scheduled task
TASK-00837,2026-08-05T19:21:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,3409,benign,approved scheduled task
TASK-00860,2026-08-05T19:25:42Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,11502,benign,approved scheduled task
TASK-00794,2026-08-05T19:27:21Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5392,benign,approved scheduled task
TASK-00429,2026-08-05T19:35:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,8009,benign,approved scheduled task
