detection_id,_time,severity,title,host,user,process_name,reason,expected_decision,note
ATD-005-00838,2026-08-05T06:07:37Z,low,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01144,2026-08-05T06:25:03Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00509,2026-08-05T06:28:55Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01445,2026-08-05T06:32:07Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01132,2026-08-05T06:35:28Z,medium,Failed WinRM Review,APP-API-02,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00087,2026-08-05T06:42:53Z,medium,New Service Review,WEB-EDGE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00663,2026-08-05T06:55:33Z,medium,Rare Domain Review,DEPLOY-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00874,2026-08-05T07:03:23Z,low,New Service Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00731,2026-08-05T07:09:51Z,low,Rare Domain Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00616,2026-08-05T07:10:50Z,medium,Rare Domain Review,DEPLOY-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00375,2026-08-05T07:25:21Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00492,2026-08-05T07:32:36Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00310,2026-08-05T07:45:27Z,low,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01027,2026-08-05T07:46:41Z,medium,New Service Review,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00553,2026-08-05T07:47:20Z,low,PowerShell Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00367,2026-08-05T07:51:46Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01040,2026-08-05T08:07:28Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00051,2026-08-05T08:09:24Z,medium,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00150,2026-08-05T08:09:57Z,medium,Failed WinRM Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01474,2026-08-05T08:25:17Z,low,Rare Domain Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01292,2026-08-05T08:28:02Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01128,2026-08-05T08:30:53Z,low,Rare Domain Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00723,2026-08-05T08:37:44Z,medium,Failed WinRM Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00868,2026-08-05T08:44:13Z,medium,Rare Domain Review,ADMIN-WS-07,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00912,2026-08-05T08:49:16Z,low,Failed WinRM Review,ADMIN-WS-07,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01036,2026-08-05T08:53:41Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00660,2026-08-05T09:04:32Z,low,New Service Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00280,2026-08-05T09:05:13Z,low,Failed WinRM Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00622,2026-08-05T09:10:21Z,low,Rare Domain Review,DEPLOY-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00552,2026-08-05T09:18:57Z,medium,PowerShell Review,DEPLOY-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01235,2026-08-05T09:29:59Z,medium,New Service Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00534,2026-08-05T09:32:29Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00377,2026-08-05T09:35:48Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00941,2026-08-05T09:36:30Z,low,New Service Review,FILE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00207,2026-08-05T09:45:19Z,medium,PowerShell Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00316,2026-08-05T09:45:25Z,medium,PowerShell Review,FILE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00837,2026-08-05T09:53:41Z,medium,PowerShell Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00747,2026-08-05T10:03:21Z,medium,New Service Review,FILE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01131,2026-08-05T10:07:27Z,low,New Service Review,ADMIN-WS-11,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00263,2026-08-05T10:14:09Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01254,2026-08-05T10:20:31Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00048,2026-08-05T10:20:50Z,low,Rare Domain Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01264,2026-08-05T10:42:05Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00252,2026-08-05T10:52:28Z,medium,PowerShell Review,FILE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00040,2026-08-05T11:00:56Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00651,2026-08-05T11:08:26Z,medium,Rare Domain Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00023,2026-08-05T11:15:22Z,low,PowerShell Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00436,2026-08-05T11:30:54Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01441,2026-08-05T11:39:18Z,low,PowerShell Review,DEPLOY-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01288,2026-08-05T11:40:09Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01379,2026-08-05T11:58:43Z,low,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01495,2026-08-05T12:00:06Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00686,2026-08-05T12:15:13Z,low,New Service Review,VULN-SCAN-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01167,2026-08-05T12:19:03Z,low,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01456,2026-08-05T12:21:40Z,low,PowerShell Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00567,2026-08-05T12:30:53Z,medium,Failed WinRM Review,WEB-EDGE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00225,2026-08-05T13:04:58Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00601,2026-08-05T13:07:20Z,medium,Failed WinRM Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01332,2026-08-05T13:10:06Z,medium,PowerShell Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01295,2026-08-05T13:11:18Z,low,Rare Domain Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00313,2026-08-05T13:14:55Z,low,PowerShell Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00744,2026-08-05T13:24:35Z,medium,Rare Domain Review,WEB-EDGE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00781,2026-08-05T13:26:20Z,medium,PowerShell Review,WEB-EDGE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01485,2026-08-05T13:33:23Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00339,2026-08-05T13:37:24Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00029,2026-08-05T14:11:34Z,medium,New Service Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00101,2026-08-05T14:12:55Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00523,2026-08-05T14:14:42Z,low,New Service Review,DEPLOY-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01055,2026-08-05T14:18:19Z,low,PowerShell Review,WEB-EDGE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01073,2026-08-05T14:18:50Z,medium,New Service Review,APP-API-02,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00369,2026-08-05T14:19:00Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00831,2026-08-05T14:29:14Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00068,2026-08-05T14:37:18Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00395,2026-08-05T14:40:55Z,low,New Service Review,APP-API-02,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00379,2026-08-05T14:41:45Z,medium,Rare Domain Review,FILE-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00269,2026-08-05T14:42:34Z,medium,Rare Domain Review,DEPLOY-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00061,2026-08-05T14:57:09Z,low,New Service Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01457,2026-08-05T15:17:37Z,medium,New Service Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01335,2026-08-05T15:34:13Z,medium,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01434,2026-08-05T15:42:51Z,medium,Failed WinRM Review,DEPLOY-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01443,2026-08-05T15:44:55Z,medium,New Service Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00414,2026-08-05T15:45:06Z,medium,New Service Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00174,2026-08-05T15:49:26Z,low,Rare Domain Review,WEB-EDGE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00152,2026-08-05T15:50:04Z,medium,New Service Review,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00979,2026-08-05T15:52:52Z,medium,PowerShell Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00338,2026-08-05T15:59:12Z,medium,Rare Domain Review,APP-API-02,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01486,2026-08-05T16:22:00Z,low,Failed WinRM Review,DEPLOY-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00906,2026-08-05T16:25:14Z,low,Rare Domain Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01135,2026-08-05T16:31:09Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01452,2026-08-05T16:47:50Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00704,2026-08-05T17:03:43Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00431,2026-08-05T17:07:45Z,low,Failed WinRM Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00318,2026-08-05T17:11:47Z,medium,Rare Domain Review,ADMIN-WS-07,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00993,2026-08-05T17:12:49Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01446,2026-08-05T17:23:20Z,medium,Failed WinRM Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00604,2026-08-05T17:28:33Z,low,Rare Domain Review,FILE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01118,2026-08-05T17:31:00Z,medium,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00200,2026-08-05T17:40:37Z,medium,PowerShell Review,APP-API-02,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
