detection_id,_time,severity,title,host,user,expected_decision,note
ATD-006-00079,2026-08-15T06:44:36Z,medium,New File Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00206,2026-08-15T06:45:20Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00692,2026-08-15T06:50:37Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-01000,2026-08-15T06:52:18Z,low,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-01480,2026-08-15T06:53:43Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00899,2026-08-15T06:54:05Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00175,2026-08-15T06:56:30Z,low,PowerShell Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00282,2026-08-15T06:56:49Z,low,New File Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00579,2026-08-15T06:59:35Z,low,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00740,2026-08-15T07:02:43Z,medium,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00118,2026-08-15T07:05:35Z,medium,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00650,2026-08-15T07:10:12Z,medium,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00845,2026-08-15T07:18:21Z,medium,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00744,2026-08-15T07:32:39Z,medium,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00409,2026-08-15T07:38:48Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00302,2026-08-15T07:49:07Z,low,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00093,2026-08-15T07:59:21Z,low,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00215,2026-08-15T08:01:20Z,medium,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-01279,2026-08-15T08:05:09Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00833,2026-08-15T08:15:03Z,medium,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01205,2026-08-15T08:30:44Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00108,2026-08-15T08:33:23Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00485,2026-08-15T08:36:53Z,low,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-01426,2026-08-15T08:36:57Z,low,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00760,2026-08-15T08:37:02Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00839,2026-08-15T08:54:08Z,medium,New File Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00072,2026-08-15T08:57:28Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00874,2026-08-15T09:01:58Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00191,2026-08-15T09:07:31Z,medium,PowerShell Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00523,2026-08-15T09:08:42Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01226,2026-08-15T09:09:48Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00766,2026-08-15T09:29:31Z,low,New File Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01401,2026-08-15T09:30:54Z,low,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01234,2026-08-15T09:37:49Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00533,2026-08-15T09:40:31Z,medium,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01005,2026-08-15T09:41:49Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00047,2026-08-15T09:44:01Z,medium,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00831,2026-08-15T10:02:21Z,medium,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00347,2026-08-15T10:07:15Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01304,2026-08-15T10:09:45Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-01465,2026-08-15T10:11:33Z,medium,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00970,2026-08-15T10:16:10Z,medium,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00444,2026-08-15T10:17:13Z,medium,PowerShell Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00559,2026-08-15T10:20:52Z,low,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00814,2026-08-15T10:25:54Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01175,2026-08-15T10:28:03Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00158,2026-08-15T10:33:28Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01346,2026-08-15T10:39:31Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00993,2026-08-15T10:47:08Z,low,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00477,2026-08-15T11:06:10Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00694,2026-08-15T11:16:29Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00463,2026-08-15T11:17:13Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-01283,2026-08-15T11:32:07Z,medium,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00278,2026-08-15T11:41:44Z,medium,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01114,2026-08-15T11:45:20Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01133,2026-08-15T11:45:40Z,low,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00305,2026-08-15T11:49:32Z,medium,Failed Remote Auth Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00738,2026-08-15T11:51:48Z,low,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00902,2026-08-15T11:52:28Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00473,2026-08-15T11:54:07Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00914,2026-08-15T11:55:15Z,low,New File Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00931,2026-08-15T11:58:32Z,low,Failed Remote Auth Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00185,2026-08-15T11:59:21Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00983,2026-08-15T12:15:21Z,medium,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00468,2026-08-15T12:22:38Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00591,2026-08-15T12:25:48Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00895,2026-08-15T12:33:26Z,medium,New File Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00449,2026-08-15T12:34:42Z,low,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00336,2026-08-15T12:38:47Z,low,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00122,2026-08-15T12:40:54Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00343,2026-08-15T12:42:02Z,medium,PowerShell Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00975,2026-08-15T12:45:46Z,low,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00187,2026-08-15T12:46:20Z,medium,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00045,2026-08-15T12:56:52Z,medium,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00569,2026-08-15T13:03:02Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00024,2026-08-15T13:22:50Z,low,New File Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00496,2026-08-15T13:25:45Z,medium,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01094,2026-08-15T13:26:21Z,low,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01022,2026-08-15T13:32:23Z,medium,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00076,2026-08-15T13:35:02Z,medium,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-01454,2026-08-15T13:41:56Z,low,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00178,2026-08-15T13:41:58Z,low,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00169,2026-08-15T13:43:17Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00514,2026-08-15T13:48:57Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00972,2026-08-15T13:49:53Z,low,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01219,2026-08-15T13:53:24Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00935,2026-08-15T13:59:20Z,medium,Failed Remote Auth Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00611,2026-08-15T14:02:23Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01014,2026-08-15T14:06:40Z,low,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00433,2026-08-15T14:09:52Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00634,2026-08-15T15:03:02Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00284,2026-08-15T15:10:29Z,medium,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00455,2026-08-15T15:14:26Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01180,2026-08-15T15:24:22Z,low,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00315,2026-08-15T15:31:46Z,medium,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00866,2026-08-15T15:31:54Z,medium,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00225,2026-08-15T15:40:20Z,low,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01441,2026-08-15T15:44:37Z,medium,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00389,2026-08-15T15:44:47Z,low,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01245,2026-08-15T15:52:56Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01249,2026-08-15T15:53:56Z,low,PowerShell Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-01399,2026-08-15T15:56:53Z,medium,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00197,2026-08-15T15:58:42Z,low,New File Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00571,2026-08-15T16:15:54Z,medium,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00234,2026-08-15T16:17:03Z,medium,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-01259,2026-08-15T16:17:35Z,low,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01202,2026-08-15T16:21:40Z,medium,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00627,2026-08-15T16:32:53Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01489,2026-08-15T16:39:42Z,low,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00249,2026-08-15T16:40:05Z,medium,New File Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00260,2026-08-15T16:42:08Z,low,Failed Remote Auth Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00237,2026-08-15T16:52:51Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00561,2026-08-15T16:53:27Z,low,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01313,2026-08-15T16:54:55Z,medium,New File Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01468,2026-08-15T17:01:09Z,low,New File Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00036,2026-08-15T17:15:28Z,low,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00721,2026-08-15T17:16:54Z,low,New File Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00937,2026-08-15T17:19:08Z,medium,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00894,2026-08-15T17:23:03Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01171,2026-08-15T17:29:02Z,medium,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01197,2026-08-15T17:29:14Z,medium,New File Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00413,2026-08-15T17:35:21Z,medium,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-01120,2026-08-15T17:35:27Z,medium,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00735,2026-08-15T17:36:44Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00673,2026-08-15T17:40:02Z,low,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-01186,2026-08-15T17:41:24Z,medium,New File Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00467,2026-08-15T17:42:05Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-01131,2026-08-15T17:49:58Z,low,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00250,2026-08-15T17:53:16Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00267,2026-08-15T17:55:17Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00157,2026-08-15T18:02:24Z,low,New File Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01384,2026-08-15T18:05:09Z,low,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00129,2026-08-15T18:06:19Z,medium,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-01472,2026-08-15T18:12:46Z,low,PowerShell Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00726,2026-08-15T18:23:15Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00144,2026-08-15T18:26:32Z,low,New File Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01419,2026-08-15T18:27:11Z,medium,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-01499,2026-08-15T18:34:17Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00435,2026-08-15T18:37:13Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01047,2026-08-15T18:40:28Z,medium,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01123,2026-08-15T18:48:10Z,low,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00140,2026-08-15T18:56:02Z,medium,New File Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00867,2026-08-15T19:03:47Z,low,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00412,2026-08-15T19:04:28Z,low,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-00748,2026-08-15T19:06:18Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00385,2026-08-15T19:22:37Z,medium,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00390,2026-08-15T19:23:02Z,low,Failed Remote Auth Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00300,2026-08-15T19:23:40Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00567,2026-08-15T19:43:31Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00722,2026-08-15T19:49:03Z,low,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01190,2026-08-15T20:00:06Z,low,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00644,2026-08-15T20:03:20Z,low,Failed Remote Auth Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00229,2026-08-15T20:05:11Z,low,New File Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01250,2026-08-15T20:15:06Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00270,2026-08-15T20:22:47Z,low,Failed Remote Auth Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00342,2026-08-15T20:23:54Z,low,New File Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00493,2026-08-15T20:27:36Z,low,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01157,2026-08-15T20:29:14Z,low,PowerShell Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-01410,2026-08-15T20:32:12Z,medium,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-01411,2026-08-15T20:34:58Z,medium,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00651,2026-08-15T20:46:12Z,low,PowerShell Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00582,2026-08-15T20:48:16Z,low,Failed Remote Auth Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00481,2026-08-15T20:48:19Z,low,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00741,2026-08-15T21:13:07Z,medium,New File Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00491,2026-08-15T21:16:36Z,low,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01281,2026-08-15T21:17:26Z,low,Failed Remote Auth Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-01317,2026-08-15T21:26:05Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00632,2026-08-15T21:32:11Z,medium,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-01500,2026-08-15T21:41:11Z,low,Failed Remote Auth Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01459,2026-08-15T21:45:01Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00986,2026-08-15T21:46:59Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00012,2026-08-15T21:49:12Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00578,2026-08-15T21:53:17Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00360,2026-08-15T22:03:42Z,low,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00928,2026-08-15T22:14:29Z,medium,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00531,2026-08-15T22:20:54Z,low,New File Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00406,2026-08-15T22:29:00Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01367,2026-08-15T22:30:12Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-01002,2026-08-15T22:35:53Z,medium,New File Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00828,2026-08-15T22:37:19Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00693,2026-08-15T22:38:23Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00443,2026-08-15T22:40:18Z,medium,PowerShell Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00606,2026-08-15T23:08:09Z,medium,New File Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00078,2026-08-15T23:17:30Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01409,2026-08-15T23:21:08Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00113,2026-08-15T23:27:08Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00520,2026-08-15T23:32:07Z,low,Failed Remote Auth Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-01235,2026-08-15T23:33:37Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01026,2026-08-15T23:35:09Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00836,2026-08-15T23:37:09Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00283,2026-08-15T23:48:07Z,medium,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00452,2026-08-15T23:54:14Z,medium,New File Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00018,2026-08-16T00:05:06Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00043,2026-08-16T00:05:23Z,low,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01109,2026-08-16T00:06:30Z,medium,PowerShell Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00381,2026-08-16T00:08:04Z,medium,New File Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00631,2026-08-16T00:14:23Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00720,2026-08-16T00:17:08Z,low,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00518,2026-08-16T00:24:36Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01178,2026-08-16T00:28:08Z,low,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01199,2026-08-16T00:28:15Z,low,New File Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-01437,2026-08-16T00:32:15Z,low,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-01105,2026-08-16T00:41:15Z,low,New File Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00193,2026-08-16T00:46:29Z,low,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-00263,2026-08-16T00:47:18Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00069,2026-08-16T00:50:31Z,medium,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00500,2026-08-16T01:01:17Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01450,2026-08-16T01:14:11Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-01306,2026-08-16T01:26:21Z,low,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-01111,2026-08-16T01:33:39Z,low,New File Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01443,2026-08-16T01:33:57Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00430,2026-08-16T01:36:47Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01101,2026-08-16T01:43:25Z,low,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01470,2026-08-16T01:44:12Z,low,New File Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00660,2026-08-16T01:51:29Z,low,New File Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00345,2026-08-16T01:51:44Z,medium,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01004,2026-08-16T01:56:24Z,medium,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01181,2026-08-16T02:02:05Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00064,2026-08-16T02:02:28Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00054,2026-08-16T02:03:44Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00393,2026-08-16T02:10:11Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00563,2026-08-16T02:10:26Z,medium,New File Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-00329,2026-08-16T02:11:37Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01037,2026-08-16T02:22:15Z,low,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00053,2026-08-16T02:22:56Z,low,PowerShell Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-00809,2026-08-16T02:24:25Z,medium,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00786,2026-08-16T02:25:45Z,medium,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00763,2026-08-16T02:42:37Z,low,Failed Remote Auth Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01474,2026-08-16T02:49:39Z,low,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00483,2026-08-16T02:50:07Z,low,New File Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01003,2026-08-16T02:57:14Z,low,New File Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-01057,2026-08-16T02:58:29Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00440,2026-08-16T02:59:14Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01433,2026-08-16T02:59:48Z,low,Failed Remote Auth Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00210,2026-08-16T03:02:16Z,medium,Failed Remote Auth Review,FILE-02,ACME\svc_deploy,context,background detection
